-1.1806358,5.1677498,3.4999998
-1.1995951,4.9697030,3.4999999
-1.2114203,4.7705900,3.5000000
-1.2158291,4.5710230,3.5000000
-1.2126737,4.3718750,3.5000000
-1.2018680,4.1726971,3.5000000
-1.1833707,3.9741291,3.5000000
-1.1571776,3.7765132,3.5000000
-1.1232734,3.5799837,3.4999999
-1.0817018,3.3849960,3.4999999
-1.0324694,3.1917316,3.4999999
-0.9756706,3.0006735,3.5000000
-0.9112922,2.8119050,3.5000000
-0.8394317,2.6258534,3.5000000
-0.7602888,2.4430961,3.5000000
-0.6736508,2.2632686,3.5000000
-0.5798982,2.0872776,3.5000000
-0.4792474,1.9155341,3.5000000
-0.3713137,1.7475208,3.5000000
-0.2567134,1.5844319,3.5000000
-0.1355995,1.4264641,3.5000000
-0.0076437,1.2731124,3.5000000
0.1263133,1.1253807,3.5000000
0.2659053,0.9836172,3.5000000
0.4118480,0.8471681,3.5000000
0.5631427,0.7170500,3.5000000
0.7193171,0.5936339,3.5000000
0.8807304,0.4766373,3.5000000
1.0472828,0.3661876,3.4999999
1.2178959,0.2629646,3.4999999
1.3921768,0.1670549,3.4999999
1.5704019,0.0781377,3.4999999
1.7526523,-0.0040125,3.4999998
1.9375765,-0.0791388,3.4999998
2.1246741,-0.1475995,3.4999997
2.3135535,-0.2098259,3.4999996
2.5042212,-0.2664491,3.4999995
2.6965751,-0.3180060,3.4999994
2.8904475,-0.3645287,3.4999990
3.0856193,-0.4056737,3.4999980
3.2813471,-0.4408040,3.4999960
3.4781595,-0.4694492,3.4999976
3.6761763,-0.4910265,3.4999985
3.8753767,-0.5049718,3.4999985
4.0755434,-0.5107783,3.4999991
4.2740433,-0.5081087,3.4999994
4.4729057,-0.4967609,3.4999996
4.6717511,-0.4765020,3.4999997
4.8690717,-0.4473627,3.4999998
5.0644127,-0.4094232,3.4999999
5.2585100,-0.3625272,3.4999999
5.4501477,-0.3069656,3.5000000
5.6386679,-0.2430402,3.5000000
5.8247115,-0.1706227,3.5000000
6.0071503,-0.0902427,3.5000000
6.1858189,-0.0021343,3.5000000
6.3609802,0.0937092,3.4999999
6.5315503,0.1965436,3.4999993
6.6978947,0.3064152,3.4999994
6.8598741,0.4230945,3.5000000
7.0166762,0.5457779,3.5000000
7.1689185,0.6746850,3.5000000
7.3161602,0.8090966,3.5000000
7.4585505,0.9485350,3.5000000
